Transit_ID,Shipment_ID,Route_ID,Carrier_ID,Route_Type,Num_Transshipments,Std_Transit_Days,Actual_Transit_Days,Delay_Days,Sailing_Days,Port_Waiting_Days,Customs_Clearance_Days,Transshipment_Wait_Days,Primary_Bottleneck,Transit_Efficiency_Pct,On_Time,Congestion_Score
TRN0001605,SHP0001605,RTE0032,CAR001,Transshipment,1,30,30,0,23,4,1,2,None,100.0,Yes,2.8
TRN0001606,SHP0001606,RTE0054,CAR001,Transshipment,1,42,42,0,34,3,2,3,None,100.0,Yes,1.5
TRN0001607,SHP0001607,RTE0012,CAR004,Transshipment,2,21,35,14,23,8,2,2,Transshipment Delay,60.0,No,6.1
TRN0001608,SHP0001608,RTE0051,CAR005,Direct,0,21,21,0,20,0,1,0,None,100.0,Yes,8.2
TRN0001609,SHP0001609,RTE0010,CAR007,Transshipment,1,37,37,0,29,4,2,2,None,100.0,Yes,5.2
TRN0001610,SHP0001610,RTE0036,CAR001,Transshipment,2,32,32,0,24,0,4,4,None,100.0,Yes,1.9
TRN0001611,SHP0001611,RTE0054,CAR002,Transshipment,1,42,42,0,36,3,2,1,None,100.0,Yes,1.0
TRN0001612,SHP0001612,RTE0013,CAR001,Direct,0,17,19,2,13,2,4,0,None,89.5,No,5.7
TRN0001613,SHP0001613,RTE0041,CAR002,Direct,0,22,22,0,20,1,1,0,None,100.0,Yes,5.9
TRN0001614,SHP0001614,RTE0035,CAR010,Direct,0,25,25,0,17,4,4,0,None,100.0,Yes,1.1
TRN0001615,SHP0001615,RTE0039,CAR009,Direct,0,29,33,4,26,6,1,0,None,87.9,No,5.4
TRN0001616,SHP0001616,RTE0024,CAR009,Transshipment,1,33,33,0,27,0,3,3,None,100.0,Yes,8.8
TRN0001617,SHP0001617,RTE0047,CAR006,Direct,0,23,32,9,24,5,3,0,None,71.9,No,3.9
TRN0001618,SHP0001618,RTE0035,CAR007,Direct,0,25,25,0,21,0,4,0,None,100.0,Yes,8.0
TRN0001619,SHP0001619,RTE0035,CAR005,Direct,0,25,25,0,20,3,2,0,None,100.0,Yes,6.7
TRN0001620,SHP0001620,RTE0030,CAR008,Transshipment,1,35,35,0,28,0,4,3,None,100.0,Yes,5.0
TRN0001621,SHP0001621,RTE0014,CAR010,Transshipment,1,22,22,0,19,1,1,1,None,100.0,Yes,6.0
TRN0001622,SHP0001622,RTE0047,CAR001,Direct,0,23,23,0,17,4,2,0,None,100.0,Yes,6.0
TRN0001623,SHP0001623,RTE0044,CAR001,Transshipment,2,42,42,0,33,0,3,6,None,100.0,Yes,3.3
TRN0001624,SHP0001624,RTE0046,CAR010,Transshipment,1,35,41,6,31,7,1,2,None,85.4,No,9.1
TRN0001625,SHP0001625,RTE0058,CAR006,Transshipment,2,37,51,14,36,8,3,4,Weather Delay,72.5,No,9.1
TRN0001626,SHP0001626,RTE0056,CAR003,Transshipment,2,28,28,0,16,2,4,6,None,100.0,Yes,5.1
TRN0001627,SHP0001627,RTE0031,CAR002,Direct,0,20,20,0,15,1,4,0,None,100.0,Yes,2.6
TRN0001628,SHP0001628,RTE0048,CAR010,Transshipment,1,31,31,0,26,1,1,3,None,100.0,Yes,10.0
TRN0001629,SHP0001629,RTE0044,CAR010,Transshipment,2,42,42,0,32,0,4,6,None,100.0,Yes,4.8
TRN0001630,SHP0001630,RTE0004,CAR004,Transshipment,1,29,29,0,22,3,3,1,None,100.0,Yes,3.9
TRN0001631,SHP0001631,RTE0007,CAR004,Direct,0,22,22,0,14,4,4,0,None,100.0,Yes,7.2
TRN0001632,SHP0001632,RTE0024,CAR010,Transshipment,1,33,33,0,28,1,1,3,None,100.0,Yes,5.5
TRN0001633,SHP0001633,RTE0037,CAR001,Direct,0,19,19,0,14,4,1,0,None,100.0,Yes,2.9
TRN0001634,SHP0001634,RTE0017,CAR001,Direct,0,31,31,0,25,4,2,0,None,100.0,Yes,8.0
TRN0001635,SHP0001635,RTE0046,CAR006,Transshipment,1,35,35,0,29,1,4,1,None,100.0,Yes,2.1
TRN0001636,SHP0001636,RTE0042,CAR006,Transshipment,2,30,30,0,20,4,4,2,None,100.0,Yes,3.6
TRN0001637,SHP0001637,RTE0008,CAR008,Transshipment,1,30,30,0,25,0,3,2,None,100.0,Yes,5.4
TRN0001638,SHP0001638,RTE0056,CAR002,Transshipment,2,28,40,12,27,7,4,2,Customs Delay,70.0,No,7.4
TRN0001639,SHP0001639,RTE0035,CAR009,Direct,0,25,25,0,21,2,2,0,None,100.0,Yes,8.6
TRN0001640,SHP0001640,RTE0010,CAR010,Transshipment,1,37,37,0,30,2,4,1,None,100.0,Yes,3.4
TRN0001641,SHP0001641,RTE0021,CAR010,Direct,0,24,24,0,17,4,3,0,None,100.0,Yes,3.3
TRN0001642,SHP0001642,RTE0054,CAR004,Transshipment,1,42,42,0,38,1,1,2,None,100.0,Yes,9.8
TRN0001643,SHP0001643,RTE0030,CAR008,Transshipment,1,35,36,1,28,3,2,3,Transshipment Delay,97.2,No,8.3
TRN0001644,SHP0001644,RTE0011,CAR004,Direct,0,15,15,0,9,2,4,0,None,100.0,Yes,4.9
TRN0001645,SHP0001645,RTE0007,CAR009,Direct,0,22,22,0,19,0,3,0,None,100.0,Yes,9.3
TRN0001646,SHP0001646,RTE0028,CAR004,Transshipment,1,28,28,0,19,3,3,3,None,100.0,Yes,9.2
TRN0001647,SHP0001647,RTE0031,CAR003,Direct,0,20,20,0,17,2,1,0,None,100.0,Yes,4.0
TRN0001648,SHP0001648,RTE0045,CAR010,Direct,0,27,36,9,26,6,4,0,None,75.0,No,2.3
TRN0001649,SHP0001649,RTE0017,CAR006,Direct,0,31,31,0,23,4,4,0,None,100.0,Yes,7.0
TRN0001650,SHP0001650,RTE0036,CAR004,Transshipment,2,32,32,0,20,3,3,6,None,100.0,Yes,2.1
TRN0001651,SHP0001651,RTE0032,CAR005,Transshipment,1,30,30,0,24,2,3,1,None,100.0,Yes,3.4
TRN0001652,SHP0001652,RTE0037,CAR010,Direct,0,19,19,0,11,4,4,0,None,100.0,Yes,5.1
TRN0001653,SHP0001653,RTE0017,CAR003,Direct,0,31,31,0,25,4,2,0,None,100.0,Yes,6.5
TRN0001654,SHP0001654,RTE0003,CAR003,Direct,0,20,20,0,15,3,2,0,None,100.0,Yes,9.8
TRN0001655,SHP0001655,RTE0053,CAR001,Direct,0,32,47,15,34,10,3,0,None,68.1,No,4.9
TRN0001656,SHP0001656,RTE0009,CAR002,Direct,0,30,30,0,29,0,1,0,None,100.0,Yes,9.9
TRN0001657,SHP0001657,RTE0040,CAR001,Transshipment,1,33,33,0,29,2,1,1,None,100.0,Yes,5.7
TRN0001658,SHP0001658,RTE0026,CAR007,Transshipment,1,29,29,0,21,3,2,3,None,100.0,Yes,4.7
TRN0001659,SHP0001659,RTE0026,CAR009,Transshipment,1,29,43,14,32,8,2,1,Weather Delay,67.4,No,8.5
TRN0001660,SHP0001660,RTE0005,CAR010,Direct,0,23,23,0,15,4,4,0,None,100.0,Yes,2.4
TRN0001661,SHP0001661,RTE0028,CAR007,Transshipment,1,28,38,10,25,8,4,1,Equipment Shortage,73.7,No,6.1
TRN0001662,SHP0001662,RTE0011,CAR008,Direct,0,15,15,0,11,3,1,0,None,100.0,Yes,3.0
TRN0001663,SHP0001663,RTE0014,CAR007,Transshipment,1,22,37,15,22,9,4,2,None,59.5,No,6.8
TRN0001664,SHP0001664,RTE0033,CAR001,Direct,0,22,32,10,20,9,3,0,Port Congestion,68.8,No,5.4
TRN0001665,SHP0001665,RTE0059,CAR002,Direct,0,24,24,0,21,0,3,0,None,100.0,Yes,2.4
TRN0001666,SHP0001666,RTE0019,CAR008,Direct,0,28,28,0,23,1,4,0,None,100.0,Yes,6.6
TRN0001667,SHP0001667,RTE0054,CAR001,Transshipment,1,42,42,0,37,0,4,1,None,100.0,Yes,1.5
TRN0001668,SHP0001668,RTE0017,CAR006,Direct,0,31,31,0,29,0,2,0,None,100.0,Yes,4.7
TRN0001669,SHP0001669,RTE0047,CAR005,Direct,0,23,23,0,17,2,4,0,None,100.0,Yes,8.5
TRN0001670,SHP0001670,RTE0025,CAR007,Direct,0,18,25,7,19,3,3,0,None,72.0,No,8.0
TRN0001671,SHP0001671,RTE0024,CAR001,Transshipment,1,33,33,0,27,4,1,1,None,100.0,Yes,1.4
TRN0001672,SHP0001672,RTE0026,CAR010,Transshipment,1,29,42,13,27,9,4,2,Customs Delay,69.0,No,8.5
TRN0001673,SHP0001673,RTE0015,CAR001,Direct,0,21,21,0,14,4,3,0,None,100.0,Yes,4.1
TRN0001674,SHP0001674,RTE0019,CAR001,Direct,0,28,28,0,24,2,2,0,None,100.0,Yes,1.5
TRN0001675,SHP0001675,RTE0022,CAR005,Transshipment,1,36,36,0,28,3,3,2,None,100.0,Yes,2.2
TRN0001676,SHP0001676,RTE0001,CAR001,Direct,0,24,32,8,24,6,2,0,None,75.0,No,9.2
TRN0001677,SHP0001677,RTE0005,CAR009,Direct,0,23,23,0,19,2,2,0,None,100.0,Yes,2.2
TRN0001678,SHP0001678,RTE0056,CAR008,Transshipment,2,28,28,0,14,4,4,6,None,100.0,Yes,9.4
TRN0001679,SHP0001679,RTE0053,CAR003,Direct,0,32,32,0,30,1,1,0,None,100.0,Yes,8.0
TRN0001680,SHP0001680,RTE0002,CAR002,Transshipment,2,36,47,11,36,6,1,4,Weather Delay,76.6,No,9.9
TRN0001681,SHP0001681,RTE0021,CAR009,Direct,0,24,24,0,18,2,4,0,None,100.0,Yes,9.0
TRN0001682,SHP0001682,RTE0030,CAR004,Transshipment,1,35,35,0,30,0,4,1,None,100.0,Yes,6.6
TRN0001683,SHP0001683,RTE0041,CAR002,Direct,0,22,22,0,18,3,1,0,None,100.0,Yes,8.3
TRN0001684,SHP0001684,RTE0033,CAR007,Direct,0,22,22,0,20,0,2,0,None,100.0,Yes,9.2
TRN0001685,SHP0001685,RTE0040,CAR006,Transshipment,1,33,33,0,29,0,2,2,None,100.0,Yes,1.3
TRN0001686,SHP0001686,RTE0034,CAR010,Transshipment,1,27,27,0,21,0,4,2,None,100.0,Yes,2.6
TRN0001687,SHP0001687,RTE0005,CAR009,Direct,0,23,23,0,16,3,4,0,None,100.0,Yes,3.2
TRN0001688,SHP0001688,RTE0032,CAR002,Transshipment,1,30,30,0,20,4,3,3,None,100.0,Yes,4.7
TRN0001689,SHP0001689,RTE0026,CAR002,Transshipment,1,29,44,15,30,10,3,1,Transshipment Delay,65.9,No,8.6
TRN0001690,SHP0001690,RTE0035,CAR005,Direct,0,25,25,0,21,1,3,0,None,100.0,Yes,9.0
TRN0001691,SHP0001691,RTE0013,CAR003,Direct,0,17,17,0,14,2,1,0,None,100.0,Yes,10.0
TRN0001692,SHP0001692,RTE0036,CAR010,Transshipment,2,32,32,0,24,0,2,6,None,100.0,Yes,4.4
TRN0001693,SHP0001693,RTE0021,CAR004,Direct,0,24,24,0,17,4,3,0,None,100.0,Yes,7.5
TRN0001694,SHP0001694,RTE0044,CAR008,Transshipment,2,42,42,0,30,4,4,4,None,100.0,Yes,4.2
TRN0001695,SHP0001695,RTE0041,CAR009,Direct,0,22,23,1,19,2,2,0,None,95.7,No,3.3
TRN0001696,SHP0001696,RTE0019,CAR007,Direct,0,28,28,0,25,0,3,0,None,100.0,Yes,2.5
TRN0001697,SHP0001697,RTE0038,CAR002,Transshipment,2,27,27,0,19,4,2,2,None,100.0,Yes,1.4
TRN0001698,SHP0001698,RTE0021,CAR007,Direct,0,24,34,10,23,8,3,0,Customs Delay,70.6,No,3.1
TRN0001699,SHP0001699,RTE0031,CAR006,Direct,0,20,28,8,19,5,4,0,Weather Delay,71.4,No,7.3
TRN0001700,SHP0001700,RTE0005,CAR010,Direct,0,23,23,0,18,2,3,0,None,100.0,Yes,3.1
TRN0001701,SHP0001701,RTE0049,CAR007,Direct,0,28,28,0,24,1,3,0,None,100.0,Yes,7.1
TRN0001702,SHP0001702,RTE0005,CAR003,Direct,0,23,23,0,15,4,4,0,None,100.0,Yes,7.2
TRN0001703,SHP0001703,RTE0050,CAR001,Transshipment,1,33,33,0,28,2,1,2,None,100.0,Yes,10.0
TRN0001704,SHP0001704,RTE0015,CAR004,Direct,0,21,21,0,14,3,4,0,None,100.0,Yes,3.4
TRN0001705,SHP0001705,RTE0043,CAR010,Direct,0,30,30,0,24,3,3,0,None,100.0,Yes,5.3
TRN0001706,SHP0001706,RTE0002,CAR006,Transshipment,2,36,41,5,30,4,1,6,Weather Delay,87.8,No,8.2
TRN0001707,SHP0001707,RTE0028,CAR009,Transshipment,1,28,28,0,18,3,4,3,None,100.0,Yes,9.1
TRN0001708,SHP0001708,RTE0059,CAR005,Direct,0,24,24,0,23,0,1,0,None,100.0,Yes,6.4
TRN0001709,SHP0001709,RTE0028,CAR004,Transshipment,1,28,28,0,20,3,3,2,None,100.0,Yes,9.9
TRN0001710,SHP0001710,RTE0039,CAR003,Direct,0,29,29,0,23,4,2,0,None,100.0,Yes,6.1
TRN0001711,SHP0001711,RTE0014,CAR001,Transshipment,1,22,22,0,15,0,4,3,None,100.0,Yes,3.3
TRN0001712,SHP0001712,RTE0029,CAR007,Direct,0,30,30,0,28,0,2,0,None,100.0,Yes,2.1
TRN0001713,SHP0001713,RTE0035,CAR010,Direct,0,25,25,0,20,2,3,0,None,100.0,Yes,5.2
TRN0001714,SHP0001714,RTE0018,CAR005,Transshipment,1,42,42,0,38,0,2,2,None,100.0,Yes,5.6
TRN0001715,SHP0001715,RTE0037,CAR004,Direct,0,19,19,0,18,0,1,0,None,100.0,Yes,6.8
TRN0001716,SHP0001716,RTE0017,CAR007,Direct,0,31,40,9,31,8,1,0,None,77.5,No,7.9
TRN0001717,SHP0001717,RTE0009,CAR010,Direct,0,30,42,12,32,7,3,0,Equipment Shortage,71.4,No,9.9
TRN0001718,SHP0001718,RTE0002,CAR010,Transshipment,2,36,36,0,28,3,3,2,None,100.0,Yes,6.9
TRN0001719,SHP0001719,RTE0033,CAR006,Direct,0,22,22,0,18,1,3,0,None,100.0,Yes,9.3
TRN0001720,SHP0001720,RTE0050,CAR003,Transshipment,1,33,33,0,27,2,1,3,None,100.0,Yes,8.8
TRN0001721,SHP0001721,RTE0048,CAR010,Transshipment,1,31,31,0,28,0,1,2,None,100.0,Yes,8.7
TRN0001722,SHP0001722,RTE0021,CAR007,Direct,0,24,24,0,22,1,1,0,None,100.0,Yes,3.2
TRN0001723,SHP0001723,RTE0001,CAR009,Direct,0,24,24,0,19,2,3,0,None,100.0,Yes,3.9
TRN0001724,SHP0001724,RTE0046,CAR006,Transshipment,1,35,35,0,27,3,3,2,None,100.0,Yes,6.6
TRN0001725,SHP0001725,RTE0058,CAR003,Transshipment,2,37,40,3,35,2,1,2,None,92.5,No,5.7
TRN0001726,SHP0001726,RTE0028,CAR004,Transshipment,1,28,28,0,26,0,1,1,None,100.0,Yes,2.6
TRN0001727,SHP0001727,RTE0043,CAR007,Direct,0,30,30,0,26,2,2,0,None,100.0,Yes,9.7
TRN0001728,SHP0001728,RTE0003,CAR003,Direct,0,20,20,0,15,4,1,0,None,100.0,Yes,3.3
TRN0001729,SHP0001729,RTE0004,CAR005,Transshipment,1,29,29,0,22,3,2,2,None,100.0,Yes,6.7
TRN0001730,SHP0001730,RTE0017,CAR007,Direct,0,31,31,0,27,3,1,0,None,100.0,Yes,1.5
TRN0001731,SHP0001731,RTE0039,CAR004,Direct,0,29,29,0,25,0,4,0,None,100.0,Yes,6.6
TRN0001732,SHP0001732,RTE0002,CAR004,Transshipment,2,36,36,0,30,0,4,2,None,100.0,Yes,4.5
TRN0001733,SHP0001733,RTE0029,CAR007,Direct,0,30,30,0,27,1,2,0,None,100.0,Yes,4.6
TRN0001734,SHP0001734,RTE0004,CAR002,Transshipment,1,29,29,0,24,2,2,1,None,100.0,Yes,4.8
TRN0001735,SHP0001735,RTE0060,CAR003,Transshipment,1,31,31,0,25,3,2,1,None,100.0,Yes,9.6
TRN0001736,SHP0001736,RTE0012,CAR003,Transshipment,2,21,21,0,13,3,1,4,None,100.0,Yes,7.6
TRN0001737,SHP0001737,RTE0007,CAR008,Direct,0,22,28,6,20,6,2,0,Port Congestion,78.6,No,6.4
TRN0001738,SHP0001738,RTE0024,CAR009,Transshipment,1,33,36,3,28,4,3,1,None,91.7,No,7.3
TRN0001739,SHP0001739,RTE0004,CAR010,Transshipment,1,29,29,0,23,1,4,1,None,100.0,Yes,4.5
TRN0001740,SHP0001740,RTE0016,CAR008,Transshipment,2,26,26,0,19,0,3,4,None,100.0,Yes,3.5
TRN0001741,SHP0001741,RTE0007,CAR009,Direct,0,22,22,0,20,0,2,0,None,100.0,Yes,9.2
TRN0001742,SHP0001742,RTE0057,CAR002,Direct,0,29,43,14,30,11,2,0,None,67.4,No,2.5
TRN0001743,SHP0001743,RTE0039,CAR010,Direct,0,29,29,0,27,1,1,0,None,100.0,Yes,4.8
TRN0001744,SHP0001744,RTE0025,CAR005,Direct,0,18,18,0,15,2,1,0,None,100.0,Yes,6.4
TRN0001745,SHP0001745,RTE0012,CAR007,Transshipment,2,21,32,11,18,6,4,4,None,65.6,No,5.0
TRN0001746,SHP0001746,RTE0013,CAR005,Direct,0,17,25,8,18,4,3,0,None,68.0,No,4.0
TRN0001747,SHP0001747,RTE0021,CAR001,Direct,0,24,25,1,22,1,2,0,Weather Delay,96.0,No,9.8
TRN0001748,SHP0001748,RTE0050,CAR006,Transshipment,1,33,33,0,27,3,2,1,None,100.0,Yes,8.1
TRN0001749,SHP0001749,RTE0047,CAR006,Direct,0,23,23,0,19,1,3,0,None,100.0,Yes,4.0
TRN0001750,SHP0001750,RTE0010,CAR001,Transshipment,1,37,37,0,30,3,1,3,None,100.0,Yes,8.5
TRN0001751,SHP0001751,RTE0037,CAR003,Direct,0,19,19,0,15,0,4,0,None,100.0,Yes,4.2
TRN0001752,SHP0001752,RTE0044,CAR010,Transshipment,2,42,42,0,38,0,2,2,None,100.0,Yes,8.2
TRN0001753,SHP0001753,RTE0011,CAR001,Direct,0,15,15,0,14,0,1,0,None,100.0,Yes,5.5
TRN0001754,SHP0001754,RTE0007,CAR004,Direct,0,22,22,0,16,3,3,0,None,100.0,Yes,6.5
TRN0001755,SHP0001755,RTE0045,CAR003,Direct,0,27,30,3,21,5,4,0,None,90.0,No,7.9
TRN0001756,SHP0001756,RTE0007,CAR006,Direct,0,22,22,0,19,2,1,0,None,100.0,Yes,2.1
TRN0001757,SHP0001757,RTE0050,CAR010,Transshipment,1,33,33,0,26,2,2,3,None,100.0,Yes,9.1
TRN0001758,SHP0001758,RTE0053,CAR001,Direct,0,32,32,0,28,0,4,0,None,100.0,Yes,1.9
TRN0001759,SHP0001759,RTE0033,CAR006,Direct,0,22,22,0,19,0,3,0,None,100.0,Yes,9.0
TRN0001760,SHP0001760,RTE0020,CAR003,Transshipment,1,35,47,12,34,10,2,1,None,74.5,No,7.6
TRN0001761,SHP0001761,RTE0003,CAR005,Direct,0,20,20,0,15,3,2,0,None,100.0,Yes,8.8
TRN0001762,SHP0001762,RTE0055,CAR002,Direct,0,18,18,0,12,3,3,0,None,100.0,Yes,8.6
TRN0001763,SHP0001763,RTE0037,CAR009,Direct,0,19,19,0,14,3,2,0,None,100.0,Yes,4.6
TRN0001764,SHP0001764,RTE0027,CAR001,Direct,0,20,20,0,12,4,4,0,None,100.0,Yes,2.7
TRN0001765,SHP0001765,RTE0026,CAR004,Transshipment,1,29,29,0,25,0,3,1,None,100.0,Yes,7.0
TRN0001766,SHP0001766,RTE0035,CAR001,Direct,0,25,25,0,20,1,4,0,None,100.0,Yes,8.7
TRN0001767,SHP0001767,RTE0035,CAR007,Direct,0,25,25,0,21,0,4,0,None,100.0,Yes,5.0
TRN0001768,SHP0001768,RTE0056,CAR009,Transshipment,2,28,39,11,25,5,3,6,Weather Delay,71.8,No,3.7
TRN0001769,SHP0001769,RTE0057,CAR009,Direct,0,29,29,0,22,4,3,0,None,100.0,Yes,6.3
TRN0001770,SHP0001770,RTE0001,CAR002,Direct,0,24,24,0,16,4,4,0,None,100.0,Yes,3.4
TRN0001771,SHP0001771,RTE0055,CAR009,Direct,0,18,24,6,17,4,3,0,None,75.0,No,2.8
TRN0001772,SHP0001772,RTE0047,CAR001,Direct,0,23,23,0,20,2,1,0,None,100.0,Yes,9.5
TRN0001773,SHP0001773,RTE0059,CAR009,Direct,0,24,24,0,19,1,4,0,None,100.0,Yes,9.5
TRN0001774,SHP0001774,RTE0027,CAR002,Direct,0,20,20,0,17,0,3,0,None,100.0,Yes,8.7
TRN0001775,SHP0001775,RTE0019,CAR006,Direct,0,28,28,0,23,1,4,0,None,100.0,Yes,4.0
TRN0001776,SHP0001776,RTE0025,CAR009,Direct,0,18,28,10,20,5,3,0,None,64.3,No,2.0
TRN0001777,SHP0001777,RTE0037,CAR010,Direct,0,19,19,0,13,4,2,0,None,100.0,Yes,1.8
TRN0001778,SHP0001778,RTE0037,CAR010,Direct,0,19,19,0,18,0,1,0,None,100.0,Yes,1.8
TRN0001779,SHP0001779,RTE0005,CAR008,Direct,0,23,23,0,15,4,4,0,None,100.0,Yes,2.2
TRN0001780,SHP0001780,RTE0017,CAR009,Direct,0,31,31,0,27,0,4,0,None,100.0,Yes,6.2
TRN0001781,SHP0001781,RTE0030,CAR004,Transshipment,1,35,44,9,33,6,3,2,Equipment Shortage,79.5,No,4.9
TRN0001782,SHP0001782,RTE0026,CAR005,Transshipment,1,29,29,0,23,0,4,2,None,100.0,Yes,7.6
TRN0001783,SHP0001783,RTE0025,CAR001,Direct,0,18,20,2,18,1,1,0,None,90.0,No,4.0
TRN0001784,SHP0001784,RTE0035,CAR010,Direct,0,25,25,0,21,2,2,0,None,100.0,Yes,10.0
TRN0001785,SHP0001785,RTE0001,CAR009,Direct,0,24,24,0,23,0,1,0,None,100.0,Yes,4.5
TRN0001786,SHP0001786,RTE0015,CAR010,Direct,0,21,26,5,18,4,4,0,None,80.8,No,7.2
TRN0001787,SHP0001787,RTE0029,CAR006,Direct,0,30,30,0,24,3,3,0,None,100.0,Yes,8.6
TRN0001788,SHP0001788,RTE0039,CAR006,Direct,0,29,30,1,24,2,4,0,None,96.7,No,7.5
TRN0001789,SHP0001789,RTE0053,CAR008,Direct,0,32,32,0,24,4,4,0,None,100.0,Yes,9.8
TRN0001790,SHP0001790,RTE0011,CAR007,Direct,0,15,15,0,14,0,1,0,None,100.0,Yes,1.0
TRN0001791,SHP0001791,RTE0020,CAR005,Transshipment,1,35,35,0,25,4,3,3,None,100.0,Yes,1.2
TRN0001792,SHP0001792,RTE0035,CAR007,Direct,0,25,30,5,25,3,2,0,Transshipment Delay,83.3,No,6.5
TRN0001793,SHP0001793,RTE0027,CAR008,Direct,0,20,20,0,14,2,4,0,None,100.0,Yes,2.7
TRN0001794,SHP0001794,RTE0014,CAR005,Transshipment,1,22,22,0,13,2,4,3,None,100.0,Yes,1.2
TRN0001795,SHP0001795,RTE0023,CAR010,Direct,0,21,21,0,17,3,1,0,None,100.0,Yes,9.6
TRN0001796,SHP0001796,RTE0009,CAR005,Direct,0,30,30,0,26,2,2,0,None,100.0,Yes,3.0
TRN0001797,SHP0001797,RTE0005,CAR002,Direct,0,23,27,4,21,4,2,0,Port Congestion,85.2,No,2.5
TRN0001798,SHP0001798,RTE0035,CAR004,Direct,0,25,25,0,20,4,1,0,None,100.0,Yes,7.4
TRN0001799,SHP0001799,RTE0011,CAR006,Direct,0,15,15,0,11,0,4,0,None,100.0,Yes,6.2
TRN0001800,SHP0001800,RTE0003,CAR006,Direct,0,20,20,0,16,0,4,0,None,100.0,Yes,4.2
TRN0001801,SHP0001801,RTE0017,CAR008,Direct,0,31,31,0,27,0,4,0,None,100.0,Yes,8.7
TRN0001802,SHP0001802,RTE0019,CAR002,Direct,0,28,28,0,24,0,4,0,None,100.0,Yes,2.1
TRN0001803,SHP0001803,RTE0013,CAR001,Direct,0,17,17,0,12,4,1,0,None,100.0,Yes,4.9
TRN0001804,SHP0001804,RTE0055,CAR002,Direct,0,18,22,4,17,2,3,0,None,81.8,No,1.5
TRN0001805,SHP0001805,RTE0057,CAR003,Direct,0,29,35,6,28,3,4,0,Customs Delay,82.9,No,8.6
TRN0001806,SHP0001806,RTE0011,CAR006,Direct,0,15,15,0,8,3,4,0,None,100.0,Yes,4.9
TRN0001807,SHP0001807,RTE0022,CAR004,Transshipment,1,36,36,0,31,1,1,3,None,100.0,Yes,6.2
TRN0001808,SHP0001808,RTE0018,CAR007,Transshipment,1,42,42,0,34,2,4,2,None,100.0,Yes,1.3
TRN0001809,SHP0001809,RTE0020,CAR004,Transshipment,1,35,35,0,24,4,4,3,None,100.0,Yes,1.4
TRN0001810,SHP0001810,RTE0003,CAR010,Direct,0,20,20,0,14,3,3,0,None,100.0,Yes,4.8
TRN0001811,SHP0001811,RTE0002,CAR009,Transshipment,2,36,36,0,32,0,2,2,None,100.0,Yes,6.4
TRN0001812,SHP0001812,RTE0020,CAR003,Transshipment,1,35,35,0,28,4,2,1,None,100.0,Yes,5.6
TRN0001813,SHP0001813,RTE0043,CAR010,Direct,0,30,30,0,24,3,3,0,None,100.0,Yes,5.2
TRN0001814,SHP0001814,RTE0023,CAR009,Direct,0,21,21,0,15,4,2,0,None,100.0,Yes,8.0
TRN0001815,SHP0001815,RTE0029,CAR009,Direct,0,30,30,0,24,3,3,0,None,100.0,Yes,4.6
TRN0001816,SHP0001816,RTE0005,CAR008,Direct,0,23,23,0,15,4,4,0,None,100.0,Yes,7.2
TRN0001817,SHP0001817,RTE0013,CAR007,Direct,0,17,26,9,16,7,3,0,Transshipment Delay,65.4,No,2.7
TRN0001818,SHP0001818,RTE0034,CAR006,Transshipment,1,27,27,0,24,1,1,1,None,100.0,Yes,6.1
TRN0001819,SHP0001819,RTE0035,CAR002,Direct,0,25,25,0,21,3,1,0,None,100.0,Yes,3.3
TRN0001820,SHP0001820,RTE0037,CAR001,Direct,0,19,19,0,14,2,3,0,None,100.0,Yes,2.0
TRN0001821,SHP0001821,RTE0005,CAR006,Direct,0,23,32,9,23,5,4,0,Weather Delay,71.9,No,8.7
TRN0001822,SHP0001822,RTE0048,CAR002,Transshipment,1,31,31,0,28,0,1,2,None,100.0,Yes,4.4
TRN0001823,SHP0001823,RTE0019,CAR003,Direct,0,28,28,0,23,4,1,0,None,100.0,Yes,1.2
TRN0001824,SHP0001824,RTE0036,CAR002,Transshipment,2,32,32,0,25,1,2,4,None,100.0,Yes,7.8
TRN0001825,SHP0001825,RTE0006,CAR006,Transshipment,1,34,34,0,25,3,3,3,None,100.0,Yes,6.8
TRN0001826,SHP0001826,RTE0048,CAR010,Transshipment,1,31,31,0,27,0,2,2,None,100.0,Yes,1.7
TRN0001827,SHP0001827,RTE0049,CAR007,Direct,0,28,39,11,31,5,3,0,None,71.8,No,6.8
TRN0001828,SHP0001828,RTE0032,CAR010,Transshipment,1,30,36,6,27,3,3,3,Weather Delay,83.3,No,4.7
TRN0001829,SHP0001829,RTE0003,CAR003,Direct,0,20,20,0,15,1,4,0,None,100.0,Yes,1.8
TRN0001830,SHP0001830,RTE0041,CAR007,Direct,0,22,28,6,24,3,1,0,Weather Delay,78.6,No,2.0
TRN0001831,SHP0001831,RTE0054,CAR007,Transshipment,1,42,42,0,38,0,2,2,None,100.0,Yes,8.3
TRN0001832,SHP0001832,RTE0059,CAR005,Direct,0,24,25,1,22,0,3,0,Port Congestion,96.0,No,6.3
TRN0001833,SHP0001833,RTE0013,CAR001,Direct,0,17,17,0,11,2,4,0,None,100.0,Yes,3.7
TRN0001834,SHP0001834,RTE0018,CAR008,Transshipment,1,42,42,0,34,4,3,1,None,100.0,Yes,7.9
