Shipment_ID,Customer_ID,Carrier_ID,Carrier_Name,Route_ID,Route_Type,Origin_Port,Destination_Port,Num_Transshipments,ETD,ETA,Actual_Arrival,Std_Transit_Days,Actual_Transit_Days,Delay_Days,Delay_Reason,On_Time,Num_Containers,Container_Type,Commodity,Incoterms,Cargo_Value_USD,Shipment_Status
SHP0001642,CUS0027,CAR004,Evergreen,RTE0054,Transshipment,Colombo,Seattle,1,2023-01-02,2023-02-13,2023-02-13,42,42,0,None,Yes,3,20RF,Chemicals,EXW,544627.71,Delivered
SHP0001643,CUS0002,CAR008,ZIM,RTE0030,Transshipment,Singapore,Miami,1,2022-09-16,2022-10-21,2022-10-22,35,36,1,Port Congestion,No,2,40HC,Furniture,CIF,728009.54,Delivered
SHP0001644,CUS0028,CAR004,Evergreen,RTE0011,Direct,Shenzhen,Los Angeles,0,2022-12-11,2022-12-26,2022-12-26,15,15,0,None,Yes,10,40GP,Apparel,EXW,911559.14,Delivered
SHP0001645,CUS0037,CAR009,COSCO,RTE0007,Direct,Shenzhen,Seattle,0,2024-09-28,2024-10-20,2024-10-20,22,22,0,None,Yes,6,40RF,Apparel,DAP,151095.21,Delivered
SHP0001646,CUS0035,CAR004,Evergreen,RTE0028,Transshipment,Singapore,Chicago,1,2024-01-31,2024-02-28,2024-02-28,28,28,0,None,Yes,2,40RF,Chemicals,CFR,762143.43,Delivered
SHP0001647,CUS0046,CAR003,CMA CGM,RTE0031,Direct,Hong Kong,Halifax,0,2022-07-12,2022-08-01,2022-08-01,20,20,0,None,Yes,1,20GP,Chemicals,CIF,504812.7,Delivered
SHP0001648,CUS0014,CAR010,HMM,RTE0045,Direct,Hamburg,Halifax,0,2022-05-18,2022-06-14,2022-06-23,27,36,9,Equipment Shortage,No,3,40RF,Toys,DAP,904253.95,Delivered
SHP0001649,CUS0020,CAR006,ONE,RTE0017,Direct,Ningbo,New York,0,2022-04-20,2022-05-21,2022-05-21,31,31,0,None,Yes,9,40GP,Furniture,DAP,204387.9,Delivered
SHP0001650,CUS0040,CAR004,Evergreen,RTE0036,Transshipment,Hong Kong,Houston,2,2023-08-27,2023-09-28,2023-09-28,32,32,0,None,Yes,4,40GP,Furniture,FOB,289363.92,Delivered
SHP0001651,CUS0042,CAR005,Hapag-Lloyd,RTE0032,Transshipment,Hong Kong,Halifax,1,2023-03-09,2023-04-08,2023-04-08,30,30,0,None,Yes,9,20GP,Apparel,DAP,975241.18,Delivered
SHP0001652,CUS0046,CAR010,HMM,RTE0037,Direct,Rotterdam,Miami,0,2023-02-06,2023-02-25,2023-02-25,19,19,0,None,Yes,3,20GP,Furniture,FOB,652341.67,Delivered
SHP0001653,CUS0015,CAR003,CMA CGM,RTE0017,Direct,Ningbo,New York,0,2022-09-26,2022-10-27,2022-10-27,31,31,0,None,Yes,8,40HC,Furniture,FOB,281514.29,Delivered
SHP0001654,CUS0033,CAR003,CMA CGM,RTE0003,Direct,Shanghai,Montreal,0,2022-07-11,2022-07-31,2022-07-31,20,20,0,None,Yes,1,20RF,Machinery,DAP,237189.38,Delivered
SHP0001655,CUS0023,CAR001,Maersk,RTE0053,Direct,Colombo,Seattle,0,2023-04-18,2023-05-20,2023-06-04,32,47,15,Bad Weather,No,8,40HC,Food Products,CFR,141156.11,Delivered
SHP0001656,CUS0044,CAR002,MSC,RTE0009,Direct,Shenzhen,Montreal,0,2022-02-16,2022-03-18,2022-03-18,30,30,0,None,Yes,10,20GP,Food Products,FOB,496192.64,Delivered
SHP0001657,CUS0011,CAR001,Maersk,RTE0040,Transshipment,Rotterdam,Los Angeles,1,2024-12-23,2025-01-25,2025-01-25,33,33,0,None,Yes,1,40HC,Auto Parts,CFR,830119.06,In Transit
SHP0001658,CUS0011,CAR007,Yang Ming,RTE0026,Transshipment,Singapore,New York,1,2022-11-05,2022-12-04,2022-12-04,29,29,0,None,Yes,4,20GP,Food Products,DAP,63292.5,Delivered
SHP0001659,CUS0024,CAR009,COSCO,RTE0026,Transshipment,Singapore,New York,1,2024-05-05,2024-06-03,2024-06-17,29,43,14,Bad Weather,No,8,20GP,Food Products,CIF,715404.9,Delivered
SHP0001660,CUS0033,CAR010,HMM,RTE0005,Direct,Shanghai,Chicago,0,2024-03-17,2024-04-09,2024-04-09,23,23,0,None,Yes,5,40RF,Machinery,EXW,335477.94,Delivered
SHP0001661,CUS0013,CAR007,Yang Ming,RTE0028,Transshipment,Singapore,Chicago,1,2023-09-20,2023-10-18,2023-10-28,28,38,10,Transshipment Delay,No,10,20RF,Chemicals,FOB,337185.82,Delivered
SHP0001662,CUS0013,CAR008,ZIM,RTE0011,Direct,Shenzhen,Los Angeles,0,2022-09-23,2022-10-08,2022-10-08,15,15,0,None,Yes,3,20RF,Apparel,FOB,330741.83,Delivered
SHP0001663,CUS0043,CAR007,Yang Ming,RTE0014,Transshipment,Ningbo,Seattle,1,2022-10-09,2022-10-31,2022-11-15,22,37,15,Customs Inspection,No,9,40HC,Machinery,CIF,146341.27,Delivered
SHP0001664,CUS0035,CAR001,Maersk,RTE0033,Direct,Hong Kong,New York,0,2024-10-06,2024-10-28,2024-11-07,22,32,10,Equipment Shortage,No,2,40RF,Food Products,CIF,657496.53,Delivered
SHP0001665,CUS0043,CAR002,MSC,RTE0059,Direct,Kaohsiung,Seattle,0,2024-02-18,2024-03-13,2024-03-13,24,24,0,None,Yes,9,40HC,Auto Parts,CIF,734157.15,Delivered
SHP0001666,CUS0012,CAR008,ZIM,RTE0019,Direct,Busan,Toronto,0,2024-01-19,2024-02-16,2024-02-16,28,28,0,None,Yes,9,40GP,Auto Parts,CIF,297704.94,Delivered
SHP0001667,CUS0045,CAR001,Maersk,RTE0054,Transshipment,Colombo,Seattle,1,2023-05-09,2023-06-20,2023-06-20,42,42,0,None,Yes,6,40RF,Textiles,DAP,76589.95,Delivered
SHP0001668,CUS0030,CAR006,ONE,RTE0017,Direct,Ningbo,New York,0,2024-03-10,2024-04-10,2024-04-10,31,31,0,None,Yes,5,20RF,Chemicals,DAP,431307.8,Delivered
SHP0001669,CUS0047,CAR005,Hapag-Lloyd,RTE0047,Direct,Hamburg,Miami,0,2023-11-19,2023-12-12,2023-12-12,23,23,0,None,Yes,4,20RF,Chemicals,CFR,498578.73,Delivered
SHP0001670,CUS0047,CAR007,Yang Ming,RTE0025,Direct,Singapore,New York,0,2024-10-26,2024-11-13,2024-11-20,18,25,7,Port Congestion,No,7,40GP,Machinery,CIF,125124.72,Delivered
SHP0001671,CUS0035,CAR001,Maersk,RTE0024,Transshipment,Busan,Chicago,1,2022-01-17,2022-02-19,2022-02-19,33,33,0,None,Yes,10,40HC,Steel Products,FOB,824027.65,Delivered
SHP0001672,CUS0010,CAR010,HMM,RTE0026,Transshipment,Singapore,New York,1,2023-10-24,2023-11-22,2023-12-05,29,42,13,Equipment Shortage,No,7,20RF,Machinery,DAP,222637.66,Delivered
SHP0001673,CUS0030,CAR001,Maersk,RTE0015,Direct,Ningbo,Miami,0,2023-07-20,2023-08-10,2023-08-10,21,21,0,None,Yes,10,20GP,Machinery,CIF,415565.67,Delivered
SHP0001674,CUS0043,CAR001,Maersk,RTE0019,Direct,Busan,Toronto,0,2023-06-27,2023-07-25,2023-07-25,28,28,0,None,Yes,4,40GP,Furniture,DAP,825749.12,Delivered
SHP0001675,CUS0014,CAR005,Hapag-Lloyd,RTE0022,Transshipment,Busan,Miami,1,2022-04-25,2022-05-31,2022-05-31,36,36,0,None,Yes,4,20RF,Auto Parts,FOB,962998.03,Delivered
SHP0001676,CUS0035,CAR001,Maersk,RTE0001,Direct,Shanghai,Vancouver,0,2022-09-07,2022-10-01,2022-10-09,24,32,8,Customs Inspection,No,3,40GP,Apparel,FOB,399942.32,Delivered
SHP0001677,CUS0018,CAR009,COSCO,RTE0005,Direct,Shanghai,Chicago,0,2023-10-14,2023-11-06,2023-11-06,23,23,0,None,Yes,5,40GP,Food Products,CFR,807634.95,Delivered
SHP0001678,CUS0004,CAR008,ZIM,RTE0056,Transshipment,Kaohsiung,New York,2,2022-08-19,2022-09-16,2022-09-16,28,28,0,None,Yes,3,20GP,Steel Products,DAP,806801.0,Delivered
SHP0001679,CUS0015,CAR003,CMA CGM,RTE0053,Direct,Colombo,Seattle,0,2024-06-29,2024-07-31,2024-07-31,32,32,0,None,Yes,10,20RF,Food Products,EXW,436400.75,Delivered
SHP0001680,CUS0018,CAR002,MSC,RTE0002,Transshipment,Shanghai,Vancouver,2,2022-05-07,2022-06-12,2022-06-23,36,47,11,Customs Inspection,No,3,20RF,Steel Products,FOB,73357.28,Delivered
SHP0001681,CUS0043,CAR009,COSCO,RTE0021,Direct,Busan,Miami,0,2022-04-04,2022-04-28,2022-04-28,24,24,0,None,Yes,3,20RF,Furniture,CIF,112426.95,Delivered
SHP0001682,CUS0008,CAR004,Evergreen,RTE0030,Transshipment,Singapore,Miami,1,2024-05-21,2024-06-25,2024-06-25,35,35,0,None,Yes,4,40RF,Apparel,CIF,774910.64,Delivered
SHP0001683,CUS0032,CAR002,MSC,RTE0041,Direct,Rotterdam,New York,0,2022-12-03,2022-12-25,2022-12-25,22,22,0,None,Yes,2,40GP,Food Products,CFR,378570.06,Delivered
SHP0001684,CUS0012,CAR007,Yang Ming,RTE0033,Direct,Hong Kong,New York,0,2022-02-24,2022-03-18,2022-03-18,22,22,0,None,Yes,10,20RF,Auto Parts,EXW,171429.49,Delivered
SHP0001685,CUS0043,CAR006,ONE,RTE0040,Transshipment,Rotterdam,Los Angeles,1,2023-03-13,2023-04-15,2023-04-15,33,33,0,None,Yes,3,40GP,Textiles,CIF,714344.99,Delivered
SHP0001686,CUS0039,CAR010,HMM,RTE0034,Transshipment,Hong Kong,New York,1,2022-12-23,2023-01-19,2023-01-19,27,27,0,None,Yes,8,40GP,Chemicals,CIF,172742.53,Delivered
SHP0001687,CUS0023,CAR009,COSCO,RTE0005,Direct,Shanghai,Chicago,0,2022-03-13,2022-04-05,2022-04-05,23,23,0,None,Yes,1,40RF,Textiles,FOB,535878.12,Delivered
SHP0001688,CUS0049,CAR002,MSC,RTE0032,Transshipment,Hong Kong,Halifax,1,2024-11-01,2024-12-01,2024-12-01,30,30,0,None,Yes,4,20RF,Electronics,FOB,63451.49,Delivered
SHP0001689,CUS0023,CAR002,MSC,RTE0026,Transshipment,Singapore,New York,1,2023-04-01,2023-04-30,2023-05-15,29,44,15,Equipment Shortage,No,3,20GP,Textiles,DAP,926890.74,Delivered
SHP0001690,CUS0050,CAR005,Hapag-Lloyd,RTE0035,Direct,Hong Kong,Houston,0,2024-04-04,2024-04-29,2024-04-29,25,25,0,None,Yes,8,40HC,Furniture,CIF,249329.18,Delivered
SHP0001691,CUS0010,CAR003,CMA CGM,RTE0013,Direct,Ningbo,Seattle,0,2022-11-27,2022-12-14,2022-12-14,17,17,0,None,Yes,1,20GP,Toys,EXW,291068.49,Delivered
SHP0001692,CUS0010,CAR010,HMM,RTE0036,Transshipment,Hong Kong,Houston,2,2023-01-13,2023-02-14,2023-02-14,32,32,0,None,Yes,6,20RF,Electronics,DAP,223888.45,Delivered
SHP0001693,CUS0024,CAR004,Evergreen,RTE0021,Direct,Busan,Miami,0,2022-04-11,2022-05-05,2022-05-05,24,24,0,None,Yes,8,40GP,Apparel,FOB,554994.01,Delivered
SHP0001694,CUS0018,CAR008,ZIM,RTE0044,Transshipment,Hamburg,Houston,2,2022-08-03,2022-09-14,2022-09-14,42,42,0,None,Yes,8,40HC,Auto Parts,CFR,952289.0,Delivered
SHP0001695,CUS0021,CAR009,COSCO,RTE0041,Direct,Rotterdam,New York,0,2022-11-01,2022-11-23,2022-11-24,22,23,1,Port Congestion,No,4,20RF,Furniture,DAP,678043.53,Delivered
SHP0001696,CUS0015,CAR007,Yang Ming,RTE0019,Direct,Busan,Toronto,0,2024-08-27,2024-09-24,2024-09-24,28,28,0,None,Yes,2,40HC,Machinery,DAP,92781.28,Delivered
SHP0001697,CUS0012,CAR002,MSC,RTE0038,Transshipment,Rotterdam,Miami,2,2022-05-18,2022-06-14,2022-06-14,27,27,0,None,Yes,5,20GP,Apparel,CFR,778105.77,Delivered
SHP0001698,CUS0018,CAR007,Yang Ming,RTE0021,Direct,Busan,Miami,0,2022-02-04,2022-02-28,2022-03-10,24,34,10,Port Congestion,No,10,20RF,Toys,CIF,611387.88,Delivered
SHP0001699,CUS0012,CAR006,ONE,RTE0031,Direct,Hong Kong,Halifax,0,2022-05-04,2022-05-24,2022-06-01,20,28,8,Transshipment Delay,No,1,40HC,Furniture,DAP,977574.68,Delivered
SHP0001700,CUS0042,CAR010,HMM,RTE0005,Direct,Shanghai,Chicago,0,2024-10-13,2024-11-05,2024-11-05,23,23,0,None,Yes,2,40GP,Machinery,FOB,943760.73,Delivered
SHP0001701,CUS0040,CAR007,Yang Ming,RTE0049,Direct,Colombo,Halifax,0,2024-04-06,2024-05-04,2024-05-04,28,28,0,None,Yes,8,20RF,Electronics,CFR,957146.51,Delivered
SHP0001702,CUS0028,CAR003,CMA CGM,RTE0005,Direct,Shanghai,Chicago,0,2024-10-01,2024-10-24,2024-10-24,23,23,0,None,Yes,2,40RF,Furniture,CIF,465956.65,Delivered
SHP0001703,CUS0030,CAR001,Maersk,RTE0050,Transshipment,Colombo,Halifax,1,2023-11-26,2023-12-29,2023-12-29,33,33,0,None,Yes,9,40RF,Toys,DAP,666310.93,Delivered
SHP0001704,CUS0041,CAR004,Evergreen,RTE0015,Direct,Ningbo,Miami,0,2023-09-25,2023-10-16,2023-10-16,21,21,0,None,Yes,2,20RF,Chemicals,EXW,228957.29,Delivered
SHP0001705,CUS0041,CAR010,HMM,RTE0043,Direct,Hamburg,Houston,0,2023-11-17,2023-12-17,2023-12-17,30,30,0,None,Yes,3,20GP,Furniture,FOB,606788.83,Delivered
SHP0001706,CUS0032,CAR006,ONE,RTE0002,Transshipment,Shanghai,Vancouver,2,2024-02-14,2024-03-21,2024-03-26,36,41,5,Equipment Shortage,No,8,40HC,Textiles,FOB,725418.12,Delivered
SHP0001707,CUS0030,CAR009,COSCO,RTE0028,Transshipment,Singapore,Chicago,1,2024-03-21,2024-04-18,2024-04-18,28,28,0,None,Yes,7,20RF,Food Products,EXW,593776.06,Delivered
SHP0001708,CUS0006,CAR005,Hapag-Lloyd,RTE0059,Direct,Kaohsiung,Seattle,0,2024-05-09,2024-06-02,2024-06-02,24,24,0,None,Yes,6,20RF,Electronics,EXW,865005.9,Delivered
SHP0001709,CUS0023,CAR004,Evergreen,RTE0028,Transshipment,Singapore,Chicago,1,2023-10-07,2023-11-04,2023-11-04,28,28,0,None,Yes,4,20GP,Toys,DAP,976298.92,Delivered
SHP0001710,CUS0030,CAR003,CMA CGM,RTE0039,Direct,Rotterdam,Los Angeles,0,2024-06-22,2024-07-21,2024-07-21,29,29,0,None,Yes,10,40HC,Furniture,CFR,711148.17,Delivered
SHP0001711,CUS0045,CAR001,Maersk,RTE0014,Transshipment,Ningbo,Seattle,1,2024-01-30,2024-02-21,2024-02-21,22,22,0,None,Yes,1,40GP,Chemicals,EXW,154615.86,Delivered
SHP0001712,CUS0044,CAR007,Yang Ming,RTE0029,Direct,Singapore,Miami,0,2023-02-27,2023-03-29,2023-03-29,30,30,0,None,Yes,2,40HC,Toys,EXW,920356.88,Delivered
SHP0001713,CUS0049,CAR010,HMM,RTE0035,Direct,Hong Kong,Houston,0,2023-11-18,2023-12-13,2023-12-13,25,25,0,None,Yes,5,20RF,Food Products,CIF,333610.25,Delivered
SHP0001714,CUS0048,CAR005,Hapag-Lloyd,RTE0018,Transshipment,Ningbo,New York,1,2023-03-30,2023-05-11,2023-05-11,42,42,0,None,Yes,2,40HC,Toys,FOB,425745.83,Delivered
SHP0001715,CUS0049,CAR004,Evergreen,RTE0037,Direct,Rotterdam,Miami,0,2023-05-12,2023-05-31,2023-05-31,19,19,0,None,Yes,5,40HC,Toys,DAP,320834.44,Delivered
SHP0001716,CUS0017,CAR007,Yang Ming,RTE0017,Direct,Ningbo,New York,0,2022-02-05,2022-03-08,2022-03-17,31,40,9,Equipment Shortage,No,3,40GP,Auto Parts,FOB,613654.93,Delivered
SHP0001717,CUS0047,CAR010,HMM,RTE0009,Direct,Shenzhen,Montreal,0,2024-09-03,2024-10-03,2024-10-15,30,42,12,Equipment Shortage,No,9,40RF,Toys,EXW,144771.01,Delivered
SHP0001718,CUS0029,CAR010,HMM,RTE0002,Transshipment,Shanghai,Vancouver,2,2022-09-22,2022-10-28,2022-10-28,36,36,0,None,Yes,2,20RF,Electronics,DAP,360482.31,Delivered
SHP0001719,CUS0013,CAR006,ONE,RTE0033,Direct,Hong Kong,New York,0,2023-08-11,2023-09-02,2023-09-02,22,22,0,None,Yes,7,40HC,Chemicals,DAP,810335.27,Delivered
SHP0001720,CUS0003,CAR003,CMA CGM,RTE0050,Transshipment,Colombo,Halifax,1,2023-05-16,2023-06-18,2023-06-18,33,33,0,None,Yes,5,40RF,Food Products,EXW,412426.38,Delivered
SHP0001721,CUS0015,CAR010,HMM,RTE0048,Transshipment,Hamburg,Miami,1,2022-04-22,2022-05-23,2022-05-23,31,31,0,None,Yes,6,20GP,Furniture,FOB,243838.15,Delivered
SHP0001722,CUS0023,CAR007,Yang Ming,RTE0021,Direct,Busan,Miami,0,2024-12-18,2025-01-11,2025-01-11,24,24,0,None,Yes,4,40HC,Toys,EXW,646604.22,In Transit
SHP0001723,CUS0028,CAR009,COSCO,RTE0001,Direct,Shanghai,Vancouver,0,2022-06-11,2022-07-05,2022-07-05,24,24,0,None,Yes,4,20GP,Machinery,EXW,574922.95,Delivered
SHP0001724,CUS0026,CAR006,ONE,RTE0046,Transshipment,Hamburg,Halifax,1,2024-03-05,2024-04-09,2024-04-09,35,35,0,None,Yes,4,40RF,Steel Products,EXW,95655.03,Delivered
SHP0001725,CUS0013,CAR003,CMA CGM,RTE0058,Transshipment,Kaohsiung,Vancouver,2,2024-04-14,2024-05-21,2024-05-24,37,40,3,Transshipment Delay,No,1,40GP,Auto Parts,EXW,484643.33,Delivered
SHP0001726,CUS0042,CAR004,Evergreen,RTE0028,Transshipment,Singapore,Chicago,1,2022-08-09,2022-09-06,2022-09-06,28,28,0,None,Yes,8,40RF,Food Products,CFR,754378.94,Delivered
SHP0001727,CUS0035,CAR007,Yang Ming,RTE0043,Direct,Hamburg,Houston,0,2022-02-27,2022-03-29,2022-03-29,30,30,0,None,Yes,6,40GP,Toys,EXW,412357.64,Delivered
SHP0001728,CUS0042,CAR003,CMA CGM,RTE0003,Direct,Shanghai,Montreal,0,2022-07-03,2022-07-23,2022-07-23,20,20,0,None,Yes,8,20RF,Machinery,FOB,492525.4,Delivered
SHP0001729,CUS0014,CAR005,Hapag-Lloyd,RTE0004,Transshipment,Shanghai,Montreal,1,2023-10-15,2023-11-13,2023-11-13,29,29,0,None,Yes,9,40HC,Electronics,CIF,203887.68,Delivered
SHP0001730,CUS0026,CAR007,Yang Ming,RTE0017,Direct,Ningbo,New York,0,2023-11-24,2023-12-25,2023-12-25,31,31,0,None,Yes,6,40GP,Auto Parts,CIF,176802.74,Delivered
SHP0001731,CUS0001,CAR004,Evergreen,RTE0039,Direct,Rotterdam,Los Angeles,0,2022-10-07,2022-11-05,2022-11-05,29,29,0,None,Yes,7,40RF,Apparel,CIF,244190.62,Delivered
SHP0001732,CUS0013,CAR004,Evergreen,RTE0002,Transshipment,Shanghai,Vancouver,2,2023-06-04,2023-07-10,2023-07-10,36,36,0,None,Yes,2,20GP,Food Products,DAP,396940.1,Delivered
SHP0001733,CUS0010,CAR007,Yang Ming,RTE0029,Direct,Singapore,Miami,0,2024-09-06,2024-10-06,2024-10-06,30,30,0,None,Yes,6,40GP,Electronics,CIF,314094.31,Delivered
SHP0001734,CUS0012,CAR002,MSC,RTE0004,Transshipment,Shanghai,Montreal,1,2023-04-18,2023-05-17,2023-05-17,29,29,0,None,Yes,5,20RF,Furniture,CIF,77591.22,Delivered
SHP0001735,CUS0003,CAR003,CMA CGM,RTE0060,Transshipment,Kaohsiung,Seattle,1,2022-09-18,2022-10-19,2022-10-19,31,31,0,None,Yes,2,40RF,Electronics,FOB,481507.94,Delivered
SHP0001736,CUS0019,CAR003,CMA CGM,RTE0012,Transshipment,Shenzhen,Los Angeles,2,2022-04-17,2022-05-08,2022-05-08,21,21,0,None,Yes,8,20RF,Machinery,CFR,489441.45,Delivered
SHP0001737,CUS0042,CAR008,ZIM,RTE0007,Direct,Shenzhen,Seattle,0,2024-10-11,2024-11-02,2024-11-08,22,28,6,Bad Weather,No,2,40RF,Toys,CIF,929376.34,Delivered
SHP0001738,CUS0015,CAR009,COSCO,RTE0024,Transshipment,Busan,Chicago,1,2024-06-21,2024-07-24,2024-07-27,33,36,3,Bad Weather,No,3,40HC,Steel Products,FOB,220884.78,Delivered
SHP0001739,CUS0045,CAR010,HMM,RTE0004,Transshipment,Shanghai,Montreal,1,2023-12-04,2024-01-02,2024-01-02,29,29,0,None,Yes,9,40HC,Machinery,CFR,738471.74,Delivered
SHP0001740,CUS0016,CAR008,ZIM,RTE0016,Transshipment,Ningbo,Miami,2,2023-01-20,2023-02-15,2023-02-15,26,26,0,None,Yes,2,40GP,Apparel,CIF,130309.51,Delivered
SHP0001741,CUS0030,CAR009,COSCO,RTE0007,Direct,Shenzhen,Seattle,0,2024-11-17,2024-12-09,2024-12-09,22,22,0,None,Yes,6,40RF,Food Products,CFR,97496.79,Delivered
SHP0001742,CUS0030,CAR002,MSC,RTE0057,Direct,Kaohsiung,Vancouver,0,2022-04-12,2022-05-11,2022-05-25,29,43,14,Customs Inspection,No,1,40GP,Toys,CIF,384895.69,Delivered
SHP0001743,CUS0017,CAR010,HMM,RTE0039,Direct,Rotterdam,Los Angeles,0,2023-12-28,2024-01-26,2024-01-26,29,29,0,None,Yes,2,20RF,Apparel,CIF,216727.75,Delivered
SHP0001744,CUS0016,CAR005,Hapag-Lloyd,RTE0025,Direct,Singapore,New York,0,2023-03-28,2023-04-15,2023-04-15,18,18,0,None,Yes,3,20GP,Chemicals,EXW,192170.84,Delivered
SHP0001745,CUS0044,CAR007,Yang Ming,RTE0012,Transshipment,Shenzhen,Los Angeles,2,2023-10-19,2023-11-09,2023-11-20,21,32,11,Equipment Shortage,No,7,40GP,Auto Parts,FOB,707738.27,Delivered
SHP0001746,CUS0019,CAR005,Hapag-Lloyd,RTE0013,Direct,Ningbo,Seattle,0,2023-09-11,2023-09-28,2023-10-06,17,25,8,Port Congestion,No,5,40RF,Steel Products,DAP,533145.84,Delivered
SHP0001747,CUS0018,CAR001,Maersk,RTE0021,Direct,Busan,Miami,0,2024-08-09,2024-09-02,2024-09-03,24,25,1,Port Congestion,No,6,40RF,Food Products,CFR,700136.98,Delivered
SHP0001748,CUS0013,CAR006,ONE,RTE0050,Transshipment,Colombo,Halifax,1,2024-07-06,2024-08-08,2024-08-08,33,33,0,None,Yes,3,20RF,Food Products,CIF,201960.41,Delivered
SHP0001749,CUS0027,CAR006,ONE,RTE0047,Direct,Hamburg,Miami,0,2023-04-23,2023-05-16,2023-05-16,23,23,0,None,Yes,8,20RF,Chemicals,CIF,202017.08,Delivered
SHP0001750,CUS0027,CAR001,Maersk,RTE0010,Transshipment,Shenzhen,Montreal,1,2022-06-14,2022-07-21,2022-07-21,37,37,0,None,Yes,9,20GP,Furniture,CFR,177130.17,Delivered
SHP0001751,CUS0010,CAR003,CMA CGM,RTE0037,Direct,Rotterdam,Miami,0,2023-08-09,2023-08-28,2023-08-28,19,19,0,None,Yes,7,40GP,Electronics,CIF,611841.76,Delivered
SHP0001752,CUS0026,CAR010,HMM,RTE0044,Transshipment,Hamburg,Houston,2,2023-04-22,2023-06-03,2023-06-03,42,42,0,None,Yes,3,20RF,Furniture,CFR,736583.87,Delivered
SHP0001753,CUS0028,CAR001,Maersk,RTE0011,Direct,Shenzhen,Los Angeles,0,2024-02-12,2024-02-27,2024-02-27,15,15,0,None,Yes,5,40RF,Steel Products,FOB,663991.77,Delivered
SHP0001754,CUS0014,CAR004,Evergreen,RTE0007,Direct,Shenzhen,Seattle,0,2022-08-08,2022-08-30,2022-08-30,22,22,0,None,Yes,1,20GP,Machinery,CFR,557711.06,Delivered
SHP0001755,CUS0005,CAR003,CMA CGM,RTE0045,Direct,Hamburg,Halifax,0,2022-06-21,2022-07-18,2022-07-21,27,30,3,Port Congestion,No,3,20GP,Chemicals,EXW,535793.71,Delivered
SHP0001756,CUS0035,CAR006,ONE,RTE0007,Direct,Shenzhen,Seattle,0,2022-11-11,2022-12-03,2022-12-03,22,22,0,None,Yes,7,40RF,Textiles,DAP,333056.54,Delivered
SHP0001757,CUS0008,CAR010,HMM,RTE0050,Transshipment,Colombo,Halifax,1,2024-12-23,2025-01-25,2025-01-25,33,33,0,None,Yes,9,20GP,Food Products,EXW,989380.72,In Transit
SHP0001758,CUS0003,CAR001,Maersk,RTE0053,Direct,Colombo,Seattle,0,2024-03-06,2024-04-07,2024-04-07,32,32,0,None,Yes,9,20RF,Textiles,CFR,506419.47,Delivered
SHP0001759,CUS0050,CAR006,ONE,RTE0033,Direct,Hong Kong,New York,0,2024-03-05,2024-03-27,2024-03-27,22,22,0,None,Yes,7,40HC,Apparel,CFR,463577.19,Delivered
SHP0001760,CUS0008,CAR003,CMA CGM,RTE0020,Transshipment,Busan,Toronto,1,2022-10-16,2022-11-20,2022-12-02,35,47,12,Transshipment Delay,No,3,20GP,Auto Parts,CIF,66252.36,Delivered
SHP0001761,CUS0011,CAR005,Hapag-Lloyd,RTE0003,Direct,Shanghai,Montreal,0,2023-06-03,2023-06-23,2023-06-23,20,20,0,None,Yes,2,40HC,Textiles,CFR,921184.75,Delivered
SHP0001762,CUS0006,CAR002,MSC,RTE0055,Direct,Kaohsiung,New York,0,2024-08-22,2024-09-09,2024-09-09,18,18,0,None,Yes,3,20RF,Toys,CFR,614358.39,Delivered
SHP0001763,CUS0007,CAR009,COSCO,RTE0037,Direct,Rotterdam,Miami,0,2022-11-26,2022-12-15,2022-12-15,19,19,0,None,Yes,2,40RF,Electronics,FOB,258373.16,Delivered
SHP0001764,CUS0048,CAR001,Maersk,RTE0027,Direct,Singapore,Chicago,0,2022-12-11,2022-12-31,2022-12-31,20,20,0,None,Yes,1,40HC,Auto Parts,CIF,562279.3,Delivered
SHP0001765,CUS0007,CAR004,Evergreen,RTE0026,Transshipment,Singapore,New York,1,2022-01-08,2022-02-06,2022-02-06,29,29,0,None,Yes,6,40GP,Machinery,CIF,891981.12,Delivered
SHP0001766,CUS0023,CAR001,Maersk,RTE0035,Direct,Hong Kong,Houston,0,2022-11-28,2022-12-23,2022-12-23,25,25,0,None,Yes,10,40GP,Toys,CFR,109325.38,Delivered
SHP0001767,CUS0011,CAR007,Yang Ming,RTE0035,Direct,Hong Kong,Houston,0,2024-07-25,2024-08-19,2024-08-19,25,25,0,None,Yes,4,40GP,Furniture,CFR,993296.27,Delivered
SHP0001768,CUS0040,CAR009,COSCO,RTE0056,Transshipment,Kaohsiung,New York,2,2024-02-29,2024-03-28,2024-04-08,28,39,11,Transshipment Delay,No,4,20RF,Food Products,FOB,530375.27,Delivered
SHP0001769,CUS0049,CAR009,COSCO,RTE0057,Direct,Kaohsiung,Vancouver,0,2024-04-04,2024-05-03,2024-05-03,29,29,0,None,Yes,2,40GP,Food Products,CFR,339467.66,Delivered
SHP0001770,CUS0013,CAR002,MSC,RTE0001,Direct,Shanghai,Vancouver,0,2022-11-14,2022-12-08,2022-12-08,24,24,0,None,Yes,3,40GP,Auto Parts,CFR,194736.83,Delivered
SHP0001771,CUS0047,CAR009,COSCO,RTE0055,Direct,Kaohsiung,New York,0,2023-04-04,2023-04-22,2023-04-28,18,24,6,Bad Weather,No,10,20GP,Steel Products,DAP,359098.5,Delivered
