Cost_ID,Shipment_ID,Carrier_ID,Route_ID,Route_Type,Base_Freight_USD,Fuel_Surcharge_USD,Peak_Season_Surcharge_USD,Transshipment_Fee_USD,Customs_Fee_USD,Inland_Cost_USD,Insurance_USD,Total_Landed_Cost_USD,Cost_Per_Container_USD,Cost_Year,Cost_Month
CST0001712,SHP0001712,CAR007,RTE0029,Direct,5872.0,747.51,0,0.0,1434.52,2974.32,2425.02,13453.37,6726.69,2023,2
CST0001713,SHP0001713,CAR010,RTE0035,Direct,5119.85,355.36,0,0.0,1719.74,2921.52,579.41,10695.88,2139.18,2023,11
CST0001714,SHP0001714,CAR005,RTE0018,Transshipment,3133.86,254.53,1250.86,476.81,1393.21,2452.12,1047.85,10009.24,5004.62,2023,3
CST0001715,SHP0001715,CAR004,RTE0037,Direct,7521.4,1141.12,0,0.0,287.67,1263.7,593.17,10807.06,2161.41,2023,5
CST0001716,SHP0001716,CAR007,RTE0017,Direct,8808.0,1295.75,1083.72,0.0,1051.19,1280.39,761.73,14280.78,4760.26,2022,2
CST0001717,SHP0001717,CAR010,RTE0009,Direct,27298.35,1828.81,0,0.0,671.85,1513.04,428.63,31740.68,3526.74,2024,9
CST0001718,SHP0001718,CAR010,RTE0002,Transshipment,2047.94,235.28,0,561.67,1972.83,2806.97,841.13,8465.82,4232.91,2022,9
CST0001719,SHP0001719,CAR006,RTE0033,Direct,15768.55,2725.85,460.34,0.0,871.12,1931.91,1766.94,23524.71,3360.67,2023,8
CST0001720,SHP0001720,CAR003,RTE0050,Transshipment,15377.65,2271.65,0,200.61,264.97,516.69,577.52,19209.09,3841.82,2023,5
CST0001721,SHP0001721,CAR010,RTE0048,Transshipment,6143.82,863.91,638.68,352.28,467.67,2486.61,298.43,11251.4,1875.23,2022,4
CST0001722,SHP0001722,CAR007,RTE0021,Direct,11744.0,723.15,0,0.0,540.47,1297.81,1523.71,15829.14,3957.28,2024,12
CST0001723,SHP0001723,CAR009,RTE0001,Direct,7383.28,573.5,0,0.0,1061.1,885.22,943.95,10847.05,2711.76,2022,6
CST0001724,SHP0001724,CAR006,RTE0046,Transshipment,9010.6,911.25,0,429.24,1502.66,1589.09,140.07,13582.91,3395.73,2024,3
CST0001725,SHP0001725,CAR003,RTE0058,Transshipment,3075.53,285.49,0,596.47,509.0,666.53,1139.43,6272.45,6272.45,2024,4
CST0001726,SHP0001726,CAR004,RTE0028,Transshipment,12034.24,1815.03,380.37,326.46,404.73,1808.03,1362.76,18131.62,2266.45,2022,8
CST0001727,SHP0001727,CAR007,RTE0043,Direct,17616.0,2837.66,0,0.0,863.1,1520.56,882.93,23720.25,3953.38,2022,2
CST0001728,SHP0001728,CAR003,RTE0003,Direct,15425.2,1102.54,0,0.0,348.87,2040.93,995.57,19913.11,2489.14,2022,7
CST0001729,SHP0001729,CAR005,RTE0004,Transshipment,14102.37,1320.46,1189.82,348.68,698.43,2247.3,548.05,20455.11,2272.79,2023,10
CST0001730,SHP0001730,CAR007,RTE0017,Direct,17616.0,1736.19,972.56,0.0,1937.79,2170.35,351.82,24784.71,4130.78,2023,11
CST0001731,SHP0001731,CAR004,RTE0039,Direct,10529.96,1187.01,118.32,0.0,333.5,638.96,391.32,13199.07,1885.58,2022,10
CST0001732,SHP0001732,CAR004,RTE0002,Transshipment,2340.66,208.87,0,544.82,1105.23,2178.3,451.49,6829.37,3414.68,2023,6
CST0001733,SHP0001733,CAR007,RTE0029,Direct,17616.0,1637.5,0,0.0,453.3,2915.46,413.3,23035.56,3839.26,2024,9
CST0001734,SHP0001734,CAR002,RTE0004,Transshipment,8214.15,1071.59,0,406.58,538.57,1897.12,210.22,12338.23,2467.65,2023,4
CST0001735,SHP0001735,CAR003,RTE0060,Transshipment,6151.06,667.96,0,296.2,1787.71,992.77,673.6,10569.3,5284.65,2022,9
CST0001736,SHP0001736,CAR003,RTE0012,Transshipment,15425.2,972.63,0,922.94,1623.78,2936.5,1279.0,23160.05,2895.01,2022,4
CST0001737,SHP0001737,CAR008,RTE0007,Direct,4310.46,516.5,0,0.0,1566.23,915.14,2644.52,9952.85,4976.43,2024,10
CST0001738,SHP0001738,CAR009,RTE0024,Transshipment,7284.72,973.37,0,430.65,308.8,2235.51,227.79,11460.84,3820.28,2024,6
CST0001739,SHP0001739,CAR010,RTE0004,Transshipment,27298.35,1882.71,0,412.04,1053.1,1980.03,1253.64,33879.87,3764.43,2023,12
CST0001740,SHP0001740,CAR008,RTE0016,Transshipment,4310.46,687.06,0,944.58,202.51,2597.16,338.73,9080.5,4540.25,2023,1
CST0001741,SHP0001741,CAR009,RTE0007,Direct,14569.44,1684.82,922.43,0.0,1888.52,2032.05,139.25,21236.51,3539.42,2024,11
CST0001742,SHP0001742,CAR002,RTE0057,Direct,2746.99,192.92,941.48,0.0,1006.94,2873.76,546.66,8308.75,8308.75,2022,4
CST0001743,SHP0001743,CAR010,RTE0039,Direct,2047.94,184.05,0,0.0,381.34,1177.37,433.23,4223.93,2111.97,2023,12
CST0001744,SHP0001744,CAR005,RTE0025,Direct,3207.6,516.94,0,0.0,295.78,549.77,567.93,5138.02,1712.67,2023,3
CST0001745,SHP0001745,CAR007,RTE0012,Transshipment,20552.0,2128.46,1318.18,412.96,537.28,2546.86,1180.96,28676.7,4096.67,2023,10
CST0001746,SHP0001746,CAR005,RTE0013,Direct,7834.65,721.05,0,0.0,1841.66,2896.09,1418.73,14712.18,2942.44,2023,9
CST0001747,SHP0001747,CAR001,RTE0021,Direct,11926.44,1126.08,0,0.0,1476.55,757.97,1629.37,16916.41,2819.4,2024,8
CST0001748,SHP0001748,CAR006,RTE0050,Transshipment,3083.16,382.47,0,442.79,350.05,1501.02,471.14,6230.63,2076.88,2024,7
CST0001749,SHP0001749,CAR006,RTE0047,Direct,8221.76,655.93,0,0.0,1852.99,2463.88,576.12,13770.68,1721.34,2023,4
CST0001750,SHP0001750,CAR001,RTE0010,Transshipment,16543.53,2619.11,0,389.81,1497.34,436.72,195.1,21681.61,2409.07,2022,6
CST0001751,SHP0001751,CAR003,RTE0037,Direct,21528.71,3291.38,788.23,0.0,292.65,1860.84,1558.72,29320.53,4188.65,2023,8
CST0001752,SHP0001752,CAR010,RTE0044,Transshipment,3071.91,196.87,0,393.42,667.57,2358.87,862.4,7551.04,2517.01,2023,4
CST0001753,SHP0001753,CAR001,RTE0011,Direct,9938.7,726.04,248.19,0.0,1077.69,1378.27,1172.57,14541.46,2908.29,2024,2
CST0001754,SHP0001754,CAR004,RTE0007,Direct,1170.33,64.85,0,0.0,1396.02,531.91,1374.12,4537.23,4537.23,2022,8
CST0001755,SHP0001755,CAR003,RTE0045,Direct,5784.45,971.53,0,0.0,1413.4,1473.83,921.2,10564.41,3521.47,2022,6
CST0001756,SHP0001756,CAR006,RTE0007,Direct,15768.55,2435.78,0,0.0,1892.67,2460.34,377.91,22935.25,3276.46,2022,11
CST0001757,SHP0001757,CAR010,RTE0050,Transshipment,9215.73,1544.77,1318.9,343.17,990.64,1954.09,2309.18,17676.48,1964.05,2024,12
CST0001758,SHP0001758,CAR001,RTE0053,Direct,16543.53,2390.76,0,0.0,1467.0,779.73,1319.72,22500.74,2500.08,2024,3
CST0001759,SHP0001759,CAR006,RTE0033,Direct,15768.55,2003.3,0,0.0,1753.02,2036.44,558.74,22120.05,3160.01,2024,3
CST0001760,SHP0001760,CAR003,RTE0020,Transshipment,5784.45,502.14,0,468.67,686.6,604.84,80.85,8127.55,2709.18,2022,10
CST0001761,SHP0001761,CAR005,RTE0003,Direct,3133.86,159.48,0,0.0,1930.66,2172.09,1652.18,9048.27,4524.14,2023,6
CST0001762,SHP0001762,CAR002,RTE0055,Direct,4928.49,616.27,0,0.0,1738.5,1412.91,803.38,9499.55,3166.52,2024,8
CST0001763,SHP0001763,CAR009,RTE0037,Direct,4856.48,814.67,1231.19,0.0,1010.4,2703.08,336.99,10952.81,5476.4,2022,11
CST0001764,SHP0001764,CAR001,RTE0027,Direct,1987.74,259.41,0,0.0,753.0,1969.33,1128.15,6097.63,6097.63,2022,12
CST0001765,SHP0001765,CAR004,RTE0026,Transshipment,9025.68,1578.11,0,277.4,735.13,500.08,1859.71,13976.11,2329.35,2022,1
CST0001766,SHP0001766,CAR001,RTE0035,Direct,19877.4,2191.2,899.79,0.0,894.05,2694.67,180.81,26737.92,2673.79,2022,11
CST0001767,SHP0001767,CAR007,RTE0035,Direct,11744.0,1513.42,0,0.0,1921.87,2173.39,2138.99,19491.67,4872.92,2024,7
CST0001768,SHP0001768,CAR009,RTE0056,Transshipment,7383.28,1325.29,287.08,404.67,404.62,2067.5,1477.02,13349.46,3337.36,2024,2
CST0001769,SHP0001769,CAR009,RTE0057,Direct,4856.48,304.93,0,0.0,447.31,576.32,612.84,6797.88,3398.94,2024,4
CST0001770,SHP0001770,CAR002,RTE0001,Direct,8240.97,1352.48,1330.82,0.0,529.46,976.91,473.31,12903.95,4301.32,2022,11
CST0001771,SHP0001771,CAR009,RTE0055,Direct,18458.2,952.59,0,0.0,1778.13,2787.07,642.45,24618.44,2461.84,2023,4
CST0001772,SHP0001772,CAR001,RTE0047,Direct,1838.17,317.17,0,0.0,636.85,2406.97,212.88,5412.04,5412.04,2024,9
CST0001773,SHP0001773,CAR009,RTE0059,Direct,12141.2,827.14,0,0.0,1563.63,983.47,253.77,15769.21,3153.84,2022,7
CST0001774,SHP0001774,CAR002,RTE0027,Direct,16428.3,1726.75,1220.31,0.0,253.35,2386.45,1479.62,23494.78,2349.48,2024,10
CST0001775,SHP0001775,CAR006,RTE0019,Direct,2252.65,326.92,951.72,0.0,1262.08,1745.21,912.31,7450.89,7450.89,2024,10
CST0001776,SHP0001776,CAR009,RTE0025,Direct,4856.48,817.3,0,0.0,1045.58,439.88,506.93,7666.17,3833.09,2022,12
CST0001777,SHP0001777,CAR010,RTE0037,Direct,5119.85,839.38,730.19,0.0,271.49,2055.78,1019.43,10036.12,2007.22,2023,12
CST0001778,SHP0001778,CAR010,RTE0037,Direct,9099.45,800.52,30.7,0.0,1458.12,2682.67,1063.16,15134.62,5044.87,2024,6
CST0001779,SHP0001779,CAR008,RTE0005,Direct,2155.23,128.23,1221.56,0.0,1486.43,1631.23,968.37,7591.05,7591.05,2024,3
CST0001780,SHP0001780,CAR009,RTE0017,Direct,21854.16,1898.59,0,0.0,820.4,793.69,1446.64,26813.48,2979.28,2023,8
CST0001781,SHP0001781,CAR004,RTE0030,Transshipment,4681.32,772.87,0,433.79,1979.82,1900.05,1157.26,10925.11,2731.28,2024,7
CST0001782,SHP0001782,CAR005,RTE0026,Transshipment,6415.2,469.11,651.6,403.37,1556.19,2225.94,1469.5,13190.91,2198.49,2024,12
CST0001783,SHP0001783,CAR001,RTE0025,Direct,5514.51,504.46,0,0.0,386.12,1788.6,225.67,8419.36,2806.45,2022,12
CST0001784,SHP0001784,CAR010,RTE0035,Direct,15165.75,1766.32,0,0.0,545.07,2110.67,725.16,20312.97,4062.59,2022,2
CST0001785,SHP0001785,CAR009,RTE0001,Direct,2428.24,384.74,0,0.0,238.42,2688.53,1691.59,7431.52,7431.52,2023,1
CST0001786,SHP0001786,CAR010,RTE0015,Direct,27298.35,1505.92,0,0.0,834.11,2768.03,162.57,32568.98,3618.78,2024,8
CST0001787,SHP0001787,CAR006,RTE0029,Direct,6166.32,493.48,0,0.0,1241.86,491.1,711.36,9104.12,1517.35,2022,4
CST0001788,SHP0001788,CAR006,RTE0039,Direct,15768.55,1662.47,0,0.0,345.57,816.16,446.68,19039.43,2719.92,2023,2
CST0001789,SHP0001789,CAR008,RTE0053,Direct,2155.23,305.88,519.27,0.0,1970.13,2990.98,675.37,8616.86,8616.86,2023,8
CST0001790,SHP0001790,CAR007,RTE0011,Direct,8741.32,981.94,0,0.0,1853.89,2736.44,203.09,14516.68,3629.17,2022,3
CST0001791,SHP0001791,CAR005,RTE0020,Transshipment,1069.2,145.01,0,427.33,919.1,2412.04,1304.08,6276.76,6276.76,2022,9
CST0001792,SHP0001792,CAR007,RTE0035,Direct,8808.0,1018.15,621.91,0.0,627.82,2822.78,2399.81,16298.47,5432.82,2022,12
CST0001793,SHP0001793,CAR008,RTE0027,Direct,6465.69,1089.82,0,0.0,1681.77,1791.6,1558.59,12587.47,4195.82,2023,10
CST0001794,SHP0001794,CAR005,RTE0014,Transshipment,8553.6,736.7,0,465.08,1248.86,1208.95,451.3,12664.49,1583.06,2022,3
CST0001795,SHP0001795,CAR010,RTE0023,Direct,12132.6,1941.14,0,0.0,789.33,481.77,88.63,15433.47,3858.37,2024,6
CST0001796,SHP0001796,CAR005,RTE0009,Direct,10692.0,1343.33,0,0.0,397.52,2318.68,1209.32,15960.85,1596.09,2023,12
CST0001797,SHP0001797,CAR002,RTE0005,Direct,13142.64,827.14,0,0.0,816.72,2115.82,2315.8,19218.12,2402.26,2024,8
CST0001798,SHP0001798,CAR004,RTE0035,Direct,9025.68,1397.8,0,0.0,839.87,1934.6,640.3,13838.25,2306.38,2023,12
CST0001799,SHP0001799,CAR006,RTE0011,Direct,20273.85,1897.08,0,0.0,627.23,2683.84,1782.88,27264.88,3029.43,2023,10
CST0001800,SHP0001800,CAR006,RTE0003,Direct,13515.9,922.96,0,0.0,1463.71,2576.85,760.29,19239.71,3206.62,2024,12
CST0001801,SHP0001801,CAR008,RTE0017,Direct,6465.69,715.08,59.31,0.0,1790.34,2530.36,1002.29,12563.07,4187.69,2024,1
CST0001802,SHP0001802,CAR002,RTE0019,Direct,16428.3,2173.94,0,0.0,344.32,470.45,839.88,20256.89,2025.69,2022,9
CST0001803,SHP0001803,CAR001,RTE0013,Direct,1987.74,235.39,0,0.0,1550.21,1253.92,1505.93,6533.19,6533.19,2023,4
CST0001804,SHP0001804,CAR002,RTE0055,Direct,27469.9,3783.07,1277.41,0.0,450.25,2516.98,613.21,36110.82,3611.08,2023,2
CST0001805,SHP0001805,CAR003,RTE0057,Direct,17353.35,1231.4,1421.99,0.0,1563.36,1644.72,845.29,24060.11,2673.35,2022,5
CST0001806,SHP0001806,CAR006,RTE0011,Direct,18021.2,1065.83,0,0.0,570.52,2974.44,1016.84,23648.83,2956.1,2022,5
CST0001807,SHP0001807,CAR004,RTE0022,Transshipment,11703.3,609.73,0,290.96,1953.18,445.36,1307.17,16309.7,1630.97,2024,11
CST0001808,SHP0001808,CAR007,RTE0018,Transshipment,20552.0,3076.43,872.2,240.8,1694.94,372.23,1601.57,28410.17,4058.6,2022,6
CST0001809,SHP0001809,CAR004,RTE0020,Transshipment,15042.8,1793.57,0,156.55,1468.97,1104.17,867.89,20433.95,2043.39,2024,3
CST0001810,SHP0001810,CAR010,RTE0003,Direct,3033.15,433.69,1376.54,0.0,1101.44,1122.29,900.64,7967.75,7967.75,2022,3
CST0001811,SHP0001811,CAR009,RTE0002,Transshipment,4856.48,257.81,0,331.88,1132.03,2925.79,765.69,10269.68,5134.84,2023,11
CST0001812,SHP0001812,CAR003,RTE0020,Transshipment,27679.77,3666.82,0,305.97,1626.57,817.21,1923.31,36019.65,4002.18,2023,8
CST0001813,SHP0001813,CAR010,RTE0043,Direct,9099.45,788.02,0,0.0,1846.57,329.01,843.65,12906.7,4302.23,2024,7
CST0001814,SHP0001814,CAR009,RTE0023,Direct,18458.2,3232.84,0,0.0,1395.72,990.69,288.64,24366.09,2436.61,2024,11
CST0001815,SHP0001815,CAR009,RTE0029,Direct,21854.16,1964.3,0,0.0,850.2,2651.13,2379.78,29699.57,3299.95,2022,6
CST0001816,SHP0001816,CAR008,RTE0005,Direct,10776.15,950.99,0,0.0,1332.21,598.42,995.65,14653.42,2930.68,2023,11
CST0001817,SHP0001817,CAR007,RTE0013,Direct,4370.66,409.57,0,0.0,1228.2,659.53,1602.32,8270.28,4135.14,2022,11
CST0001818,SHP0001818,CAR006,RTE0034,Transshipment,4505.3,670.29,1026.95,194.77,617.64,2892.26,1822.09,11729.3,5864.65,2024,6
CST0001819,SHP0001819,CAR002,RTE0035,Direct,2746.99,444.69,195.72,0.0,879.99,2408.98,2038.28,8714.65,8714.65,2023,11
CST0001820,SHP0001820,CAR001,RTE0037,Direct,12867.19,1982.78,0,0.0,1893.7,1796.65,631.87,19172.19,2738.88,2023,10
CST0001821,SHP0001821,CAR006,RTE0005,Direct,2252.65,378.01,736.66,0.0,988.32,1301.88,777.35,6434.87,6434.87,2024,10
CST0001822,SHP0001822,CAR002,RTE0048,Transshipment,2746.99,315.94,0,176.76,1621.7,1937.47,1004.74,7803.6,7803.6,2023,5
CST0001823,SHP0001823,CAR003,RTE0019,Direct,13497.05,2378.52,0,0.0,1344.55,733.99,1097.51,19051.62,2721.66,2023,10
CST0001824,SHP0001824,CAR002,RTE0036,Transshipment,2746.99,307.53,0,552.87,1256.47,1161.53,1806.6,7831.99,7831.99,2022,9
CST0001825,SHP0001825,CAR006,RTE0006,Transshipment,15768.55,1628.66,0,440.16,1361.36,2433.99,680.57,22313.29,3187.61,2024,12
CST0001826,SHP0001826,CAR010,RTE0048,Transshipment,10239.7,809.3,0,344.43,1434.06,1646.3,1673.02,16146.81,1614.68,2023,5
CST0001827,SHP0001827,CAR007,RTE0049,Direct,8741.32,1184.03,1091.87,0.0,1327.48,2447.47,1406.37,16198.54,4049.64,2024,1
CST0001828,SHP0001828,CAR010,RTE0032,Transshipment,2047.94,231.38,0,266.01,546.87,1835.57,1072.69,6000.46,3000.23,2024,1
CST0001829,SHP0001829,CAR003,RTE0003,Direct,15425.2,1852.77,0,0.0,1496.53,389.01,1722.02,20885.53,2610.69,2023,5
CST0001830,SHP0001830,CAR007,RTE0041,Direct,8808.0,1387.62,0,0.0,1250.35,1509.76,1918.47,14874.2,4958.07,2022,1
CST0001831,SHP0001831,CAR007,RTE0054,Transshipment,23488.0,2139.9,0,293.7,1129.81,2588.09,1560.18,31199.68,3899.96,2022,3
CST0001832,SHP0001832,CAR005,RTE0059,Direct,1566.93,80.06,1108.32,0.0,334.47,1258.81,98.09,4446.68,4446.68,2023,6
CST0001833,SHP0001833,CAR001,RTE0013,Direct,13914.18,1883.63,0,0.0,823.46,2142.59,509.17,19273.03,2753.29,2022,10
CST0001834,SHP0001834,CAR008,RTE0018,Transshipment,21552.3,2020.63,0,261.86,708.35,2350.17,639.54,27532.85,2753.28,2024,12
CST0001835,SHP0001835,CAR007,RTE0003,Direct,21853.3,3248.49,1062.31,0.0,1020.86,2186.07,430.38,29801.41,2980.14,2024,4
CST0001836,SHP0001836,CAR005,RTE0055,Direct,6415.2,759.13,881.73,0.0,1359.82,2723.22,712.64,12851.74,2141.96,2024,11
CST0001837,SHP0001837,CAR008,RTE0009,Direct,15086.61,2663.49,0,0.0,1532.48,1529.94,1022.97,21835.49,3119.36,2024,7
CST0001838,SHP0001838,CAR005,RTE0053,Direct,6267.72,856.11,32.5,0.0,758.64,2351.5,1029.41,11295.88,2823.97,2022,3
CST0001839,SHP0001839,CAR009,RTE0013,Direct,21854.16,1447.26,0,0.0,1438.55,1291.06,861.79,26892.82,2988.09,2024,6
CST0001840,SHP0001840,CAR001,RTE0029,Direct,18381.7,2574.74,419.23,0.0,241.37,2173.95,1532.04,25323.03,2532.3,2022,7
CST0001841,SHP0001841,CAR007,RTE0034,Transshipment,8808.0,929.93,0,332.64,662.8,1038.24,2836.33,14607.94,4869.31,2023,1
CST0001842,SHP0001842,CAR003,RTE0005,Direct,11568.9,768.07,0,0.0,1930.14,460.09,86.43,14813.63,2468.94,2022,6
CST0001843,SHP0001843,CAR001,RTE0005,Direct,9190.85,1115.03,0,0.0,228.21,617.17,388.32,11539.58,2307.92,2024,10
CST0001844,SHP0001844,CAR004,RTE0050,Transshipment,15042.8,2274.72,0,204.96,1033.84,426.92,293.67,19276.91,1927.69,2022,6
CST0001845,SHP0001845,CAR001,RTE0030,Transshipment,9938.7,876.48,43.72,235.5,754.32,1315.76,413.87,13578.35,2715.67,2024,8
CST0001846,SHP0001846,CAR005,RTE0032,Transshipment,6267.72,745.32,1312.29,380.04,661.46,2490.47,359.66,12216.96,3054.24,2023,1
CST0001847,SHP0001847,CAR001,RTE0003,Direct,3676.34,544.54,0,0.0,1636.57,914.47,1486.01,8257.93,4128.97,2023,9
CST0001848,SHP0001848,CAR008,RTE0026,Transshipment,2026.91,312.88,0,358.18,1533.24,2820.45,1696.99,8748.65,8748.65,2022,12
CST0001849,SHP0001849,CAR007,RTE0058,Transshipment,8741.32,733.8,241.27,626.98,708.52,1723.97,96.38,12872.24,3218.06,2022,10
CST0001850,SHP0001850,CAR010,RTE0032,Transshipment,12132.6,2081.18,0,182.64,966.81,2939.51,1441.56,19744.3,4936.07,2022,3
CST0001851,SHP0001851,CAR004,RTE0030,Transshipment,1170.33,96.17,1383.49,391.27,1668.06,561.62,357.43,5628.37,5628.37,2024,8
CST0001852,SHP0001852,CAR007,RTE0054,Transshipment,4370.66,312.88,0,178.24,1670.38,453.55,337.6,7323.31,3661.66,2022,3
CST0001853,SHP0001853,CAR005,RTE0054,Transshipment,2138.4,174.2,406.22,405.09,478.2,2698.41,545.48,6846.0,3423.0,2023,7
CST0001854,SHP0001854,CAR008,RTE0005,Direct,14188.37,1574.48,0,0.0,1941.5,2159.83,1095.65,20959.83,2994.26,2024,7
CST0001855,SHP0001855,CAR003,RTE0052,Transshipment,13497.05,917.12,0,377.29,478.7,633.37,586.88,16490.41,2355.77,2024,1
CST0001856,SHP0001856,CAR002,RTE0017,Direct,13142.64,1097.65,0,0.0,1704.74,2732.64,1450.57,20128.24,2516.03,2022,2
CST0001857,SHP0001857,CAR007,RTE0012,Transshipment,6555.99,351.47,0,371.72,1526.61,2053.96,941.78,11801.53,3933.84,2023,12
CST0001858,SHP0001858,CAR009,RTE0019,Direct,24282.4,3689.17,0,0.0,335.7,2122.22,631.94,31061.43,3106.14,2022,10
CST0001859,SHP0001859,CAR010,RTE0008,Transshipment,10239.7,1372.89,0,474.61,1377.17,2854.83,1406.71,17725.91,1772.59,2022,8
CST0001860,SHP0001860,CAR005,RTE0049,Direct,10968.51,1069.65,0,0.0,444.96,2392.38,313.93,15189.43,2169.92,2024,4
CST0001861,SHP0001861,CAR001,RTE0004,Transshipment,9190.85,1454.25,0,389.9,1402.54,1977.17,1133.76,15548.47,3109.69,2024,12
CST0001862,SHP0001862,CAR010,RTE0005,Direct,30331.5,2743.2,619.63,0.0,1161.09,2597.75,556.95,38010.12,3801.01,2022,3
CST0001863,SHP0001863,CAR009,RTE0038,Transshipment,7284.72,562.78,1495.14,521.71,1948.21,1383.99,394.76,13591.31,4530.44,2023,2
CST0001864,SHP0001864,CAR005,RTE0028,Transshipment,6267.72,835.8,0,336.85,685.48,1952.51,928.85,11007.21,2751.8,2022,3
CST0001865,SHP0001865,CAR001,RTE0009,Direct,15901.92,2153.09,274.46,0.0,550.74,1798.93,1984.15,22663.29,2832.91,2022,5
CST0001866,SHP0001866,CAR004,RTE0014,Transshipment,10532.97,1656.96,0,392.78,1908.21,2289.39,1707.74,18488.05,2054.23,2022,5
CST0001867,SHP0001867,CAR004,RTE0029,Direct,13538.52,2218.51,0,0.0,804.91,2800.35,1990.3,21352.59,2372.51,2022,8
CST0001868,SHP0001868,CAR007,RTE0008,Transshipment,20552.0,1149.36,0,382.98,358.45,2152.54,506.37,25101.7,3585.96,2022,2
CST0001869,SHP0001869,CAR008,RTE0059,Direct,17241.84,2702.94,541.07,0.0,1680.4,2762.59,100.33,25029.17,3128.65,2024,12
CST0001870,SHP0001870,CAR005,RTE0021,Direct,7484.4,647.14,738.51,0.0,713.49,2756.32,602.42,12942.28,1848.9,2022,6
CST0001871,SHP0001871,CAR010,RTE0060,Transshipment,4095.88,345.65,0,161.87,968.85,2478.18,808.79,8859.22,2214.8,2024,11
CST0001872,SHP0001872,CAR002,RTE0030,Transshipment,5493.98,280.92,0,455.83,1863.07,1353.47,1484.94,10932.21,5466.1,2024,12
CST0001873,SHP0001873,CAR010,RTE0010,Transshipment,5119.85,339.79,686.21,432.18,1644.19,1641.47,532.15,10395.84,2079.17,2022,11
CST0001874,SHP0001874,CAR007,RTE0017,Direct,29360.0,4464.79,843.71,0.0,1757.62,2063.71,561.71,39051.54,3905.15,2022,3
CST0001875,SHP0001875,CAR007,RTE0017,Direct,4370.66,549.68,0,0.0,1723.6,365.76,399.09,7408.79,3704.39,2024,6
CST0001876,SHP0001876,CAR003,RTE0001,Direct,9226.59,893.69,531.34,0.0,983.11,549.97,1152.06,13336.76,4445.59,2022,7
CST0001877,SHP0001877,CAR003,RTE0001,Direct,17353.35,2161.46,1281.65,0.0,454.4,2007.03,1060.63,24318.52,2702.06,2022,10
CST0001878,SHP0001878,CAR004,RTE0029,Direct,6017.12,325.17,0,0.0,444.94,2104.76,161.56,9053.55,2263.39,2023,1
CST0001879,SHP0001879,CAR002,RTE0040,Transshipment,5493.98,349.09,0,220.45,1434.15,2389.4,1351.04,11238.11,5619.06,2022,10
CST0001880,SHP0001880,CAR006,RTE0051,Direct,7194.04,707.36,0,0.0,1424.72,2169.87,1065.87,12561.86,1794.55,2022,2
CST0001881,SHP0001881,CAR005,RTE0004,Transshipment,4700.79,385.69,0,327.98,1156.09,2858.89,535.33,9964.77,3321.59,2024,4
CST0001882,SHP0001882,CAR003,RTE0006,Transshipment,13497.05,1481.85,0,204.35,1864.36,1453.93,434.37,18935.91,2705.13,2022,9
CST0001883,SHP0001883,CAR009,RTE0017,Direct,12920.74,1484.84,854.86,0.0,805.02,2455.78,2116.07,20637.31,2948.19,2024,2
CST0001884,SHP0001884,CAR005,RTE0047,Direct,7834.65,1154.04,0,0.0,1716.9,2279.22,1232.8,14217.61,2843.52,2024,2
CST0001885,SHP0001885,CAR005,RTE0042,Transshipment,9401.58,681.89,1088.47,645.11,1773.35,2138.85,1429.31,17158.56,2859.76,2022,2
CST0001886,SHP0001886,CAR004,RTE0041,Direct,6017.12,927.43,0,0.0,611.45,2595.02,369.17,10520.19,2630.05,2023,9
CST0001887,SHP0001887,CAR003,RTE0035,Direct,5784.45,499.67,0,0.0,1936.98,1364.17,1119.99,10705.26,3568.42,2023,10
CST0001888,SHP0001888,CAR007,RTE0026,Transshipment,20552.0,1373.17,0,311.58,1852.62,1030.68,1044.24,26164.29,3737.76,2024,3
CST0001889,SHP0001889,CAR008,RTE0039,Direct,21552.3,2944.49,417.25,0.0,805.44,1289.77,973.81,27983.06,2798.31,2024,6
CST0001890,SHP0001890,CAR001,RTE0037,Direct,12867.19,1567.43,0,0.0,420.99,342.95,532.45,15731.01,2247.29,2023,3
CST0001891,SHP0001891,CAR003,RTE0019,Direct,9640.75,652.31,196.89,0.0,491.48,1587.44,2034.7,14603.57,2920.71,2023,4
CST0001892,SHP0001892,CAR003,RTE0035,Direct,21528.71,2977.25,0,0.0,1627.65,2816.56,607.01,29557.18,4222.45,2022,11
CST0001893,SHP0001893,CAR003,RTE0052,Transshipment,9640.75,1669.38,0,475.94,956.0,1600.1,1062.05,15404.22,3080.84,2024,3
CST0001894,SHP0001894,CAR004,RTE0049,Direct,4681.32,359.6,0,0.0,590.64,2330.42,901.21,8863.19,2215.8,2022,6
CST0001895,SHP0001895,CAR005,RTE0038,Transshipment,3133.86,561.97,0,811.99,439.75,1489.26,1777.59,8214.42,4107.21,2024,10
CST0001896,SHP0001896,CAR007,RTE0001,Direct,4370.66,563.94,867.7,0.0,1925.33,623.17,139.81,8490.61,4245.31,2023,6
CST0001897,SHP0001897,CAR005,RTE0023,Direct,4276.8,424.76,0,0.0,321.88,823.02,222.02,6068.48,1517.12,2023,7
CST0001898,SHP0001898,CAR007,RTE0033,Direct,19667.97,1626.14,782.89,0.0,1224.65,2425.7,713.57,26440.92,2937.88,2023,5
